option_symbol,expiration,strike,call_put,exercise_style,shares_per_contract,date,open,high,low,close
O:NVDA230519C00365000,2023-05-19,365.0,call,american,100,2023-04-21,0.01,0.03,0.01,0.02
O:NVDA230519C00370000,2023-05-19,370.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00375000,2023-05-19,375.0,call,american,100,2023-04-21,0.01,0.02,0.01,0.01
O:NVDA230519C00380000,2023-05-19,380.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00385000,2023-05-19,385.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00390000,2023-05-19,390.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00395000,2023-05-19,395.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00400000,2023-05-19,400.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00405000,2023-05-19,405.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00410000,2023-05-19,410.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00420000,2023-05-19,420.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00430000,2023-05-19,430.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519C00440000,2023-05-19,440.0,call,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519P00060000,2023-05-19,60.0,put,american,100,2023-04-21,,,,
O:NVDA230519P00070000,2023-05-19,70.0,put,american,100,2023-04-21,0.02,0.02,0.02,0.02
O:NVDA230519P00080000,2023-05-19,80.0,put,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519P00090000,2023-05-19,90.0,put,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519P00095000,2023-05-19,95.0,put,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519P00100000,2023-05-19,100.0,put,american,100,2023-04-21,0.01,0.01,0.01,0.01
O:NVDA230519P00105000,2023-05-19,105.0,put,american,100,2023-04-21,0.01,0.01,0.01,0.01
